JobID	Arrival Time	Avg MT	Avg RT	Num MT	Num RT	Min MT	Max MT	Deadline
job1405	23038	100	20	1	6	95	105	125
job1406	23041	100	20	1	6	95	105	125
job1407	23045	100	20	1	6	95	105	125
job1408	23046	100	20	1	6	95	105	125
job1409	23048	100	20	1	6	95	105	125
job1410	23053	100	20	1	6	95	105	125
job1411	23055	100	20	1	6	95	105	125
job1412	23057	100	20	1	6	95	105	125
job1413	23071	100	20	1	6	95	105	125
job1414	23081	100	62.66666667	273	6	95	105	167.6666667
job1415	23091	100	20	1	6	95	105	125
job1416	23100	100	20	1	6	95	105	125
job1417	23106	100	20	1	6	95	105	125
job1418	23109	100	20	1	6	95	105	125
job1419	23110	100	20	1	6	95	105	125
job1420	23115	100	20	1	6	95	105	125
job1421	23125	100	20	1	6	95	105	125
job1422	23126	100	20	1	6	95	105	125
job1423	23136	100	20	1	6	95	105	125
job1424	23150	100	20	1	6	95	105	125
job1425	23166	100	20	1	6	95	105	125
job1426	23175	100	20	1	6	95	105	125
job1427	23177	100	20	1	6	95	105	125
job1428	23182	100	20	1	6	95	105	125
job1429	23187	100	20	1	6	95	105	125
job1430	23197	100	20	1	6	95	105	125
job1431	23200	100	20	1	6	95	105	125
job1432	23207	100	20	1	6	95	105	125
job1433	23210	100	20	1	6	95	105	125
job1434	23210	100	20	1	6	95	105	125
job1435	23242	100	20	1	6	95	105	125
job1436	23259	100	20	1	6	95	105	125
job1437	23269	100	20	1	6	95	105	125
job1438	23270	100	20	1	6	95	105	125
job1439	23275	100	20	1	6	95	105	125
job1440	23278	100	20	1	6	95	105	125
job1441	23284	100	20	1	6	95	105	125
job1442	23293	100	20	1	6	95	105	125
job1443	23301	100	20	1	6	95	105	125
job1444	23303	100	20	1	6	95	105	125
job1445	23321	100	20	1	6	95	105	125
job1446	23345	100	20	1	6	95	105	125
job1447	23358	100	20	1	6	95	105	125
job1448	23365	100	20	1	6	95	105	125
job1449	23379	100	20	1	6	95	105	125
job1450	23383	100	20	1	6	95	105	125
job1451	23387	100	20	1	6	95	105	125
job1452	23389	100	20	1	6	95	105	125
job1453	23400	100	20	1	6	95	105	125
job1454	23405	100	20	1	6	95	105	125
job1455	23406	100	20	1	6	95	105	125
job1456	23415	100	20	1	6	95	105	125
job1457	23432	100	20	1	6	95	105	125
job1458	23440	100	20	1	6	95	105	125
job1459	23461	100	20	1	6	95	105	125
job1460	23462	100	20	1	6	95	105	125
job1461	23482	100	20	1	6	95	105	125
job1462	23482	100	20	1	6	95	105	125
job1463	23492	100	20	1	6	95	105	125
job1464	23499	100	20	1	6	95	105	125
job1465	23503	100	20	1	6	95	105	125
job1466	23508	100	20	1	6	95	105	125
job1467	23517	100	20	1	6	95	105	125
job1468	23528	100	20	1	6	95	105	125
job1469	23545	100	20	1	6	95	105	125
job1470	23547	100	20	1	6	95	105	125
job1471	23548	100	20	1	6	95	105	125
job1472	23556	100	20	1	6	95	105	125
job1473	23563	100	20	1	6	95	105	125
job1474	23565	100	20	1	6	95	105	125
job1475	23568	100	20	1	6	95	105	125
job1476	23573	100	20	1	6	95	105	125
job1477	23582	100	20	1	6	95	105	125
job1478	23591	100	20	1	6	95	105	125
job1479	23592	100	20	1	6	95	105	125
job1480	23596	100	20	1	6	95	105	125
job1481	23601	100	20	1	6	95	105	125
job1482	23603	100	62.66666667	273	6	95	105	167.6666667
job1483	23609	100	20	1	6	95	105	125
job1484	23615	100	20	1	6	95	105	125
job1485	23617	100	20	1	6	95	105	125
job1486	23618	100	20	1	6	95	105	125
job1487	23638	100	20	1	6	95	105	125
job1488	23644	100	20	1	6	95	105	125
job1489	23646	100	20	1	6	95	105	125
job1490	23650	100	20	1	6	95	105	125
job1491	23657	100	20	1	6	95	105	125
job1492	23663	100	20	1	6	95	105	125
job1493	23671	100	20	1	6	95	105	125
job1494	23672	100	20	1	6	95	105	125
job1495	23684	100	20	1	6	95	105	125
job1496	23693	100	20	1	6	95	105	125
job1497	23696	100	20	1	6	95	105	125
job1498	23700	100	20	1	6	95	105	125
job1499	23705	100	20	1	6	95	105	125
job1500	23705	100	20	1	6	95	105	125
job1501	23715	100	20	1	6	95	105	125
job1502	23726	100	20	1	6	95	105	125
job1503	23740	100	20	1	6	95	105	125
job1504	23750	100	20	1	6	95	105	125
job1505	23759	100	20	1	6	95	105	125
job1506	23761	100	20	1	6	95	105	125
job1507	23770	100	20	1	6	95	105	125
job1508	23790	100	20	1	6	95	105	125
job1509	23797	100	20	1	6	95	105	125
job1510	23798	100	62.66666667	273	6	95	105	167.6666667
job1511	23805	100	20	1	6	95	105	125
job1512	23812	100	20	1	6	95	105	125
job1513	23818	100	20	1	6	95	105	125
job1514	23851	100	20	1	6	95	105	125
job1515	23859	100	20	1	6	95	105	125
job1516	23862	100	20	1	6	95	105	125
job1517	23871	100	20	1	6	95	105	125
job1518	23887	100	20	1	6	95	105	125
job1519	23902	100	20	1	6	95	105	125
job1520	23939	100	20	1	6	95	105	125
job1521	23943	100	20	1	6	95	105	125
job1522	23968	100	20	1	6	95	105	125
job1523	24006	100	20	1	6	95	105	125
job1524	24009	100	90.11764706	448	6	95	105	195.1176471
job1525	24014	100	20	1	6	95	105	125
job1526	24033	100	20	1	6	95	105	125
job1527	24050	100	20	1	6	95	105	125
job1528	24057	100	20	1	6	95	105	125
job1529	24070	100	20	1	6	95	105	125
job1530	24094	100	20	1	6	95	105	125
job1531	24101	100	20	1	6	95	105	125
job1532	24103	100	20	1	6	95	105	125
job1533	24103	100	20	1	6	95	105	125
job1534	24117	100	20	1	6	95	105	125
job1535	24175	100	20	1	6	95	105	125
job1536	24178	100	20	1	6	95	105	125
job1537	24181	100	20	1	6	95	105	125
job1538	24221	100	20	1	6	95	105	125
job1539	24232	100	20.15686275	2	6	95	105	125.1568627
job1540	24233	100	20	1	6	95	105	125
job1541	24244	100	20	1	6	95	105	125
job1542	24256	100	20	1	6	95	105	125
job1543	24275	100	20	1	6	95	105	125
job1544	24288	100	20	1	6	95	105	125
job1545	24297	100	20	1	6	95	105	125
job1546	24320	100	20	1	6	95	105	125
job1547	24332	100	20	1	6	95	105	125
job1548	24346	100	20	1	6	95	105	125
job1549	24353	100	20	1	6	95	105	125
job1550	24360	100	20	1	6	95	105	125
job1551	24370	100	20	1	6	95	105	125
job1552	24372	100	20.31372549	3	6	95	105	125.3137255
job1553	24378	100	20	1	6	95	105	125
job1554	24390	100	20	1	6	95	105	125
job1555	24392	100	62.66666667	273	6	95	105	167.6666667
job1556	24400	100	20	1	6	95	105	125
job1557	24411	100	20	1	6	95	105	125
job1558	24421	100	20	1	6	95	105	125
job1559	24422	100	20	1	6	95	105	125
job1560	24424	100	20	1	6	95	105	125
job1561	24425	100	20	1	6	95	105	125
job1562	24428	100	20	1	6	95	105	125
job1563	24439	100	20	1	6	95	105	125
job1564	24449	100	20	1	6	95	105	125
job1565	24452	100	20	1	6	95	105	125
job1566	24455	100	20	1	6	95	105	125
job1567	24460	100	20	1	6	95	105	125
job1568	24462	100	20	1	6	95	105	125
job1569	24467	100	20	1	6	95	105	125
job1570	24472	100	20	1	6	95	105	125
job1571	24479	100	20	1	6	95	105	125
job1572	24484	100	20	1	6	95	105	125
job1573	24486	100	20	1	6	95	105	125
job1574	24495	100	20	1	6	95	105	125
job1575	24504	100	20	1	6	95	105	125
job1576	24512	100	20	1	6	95	105	125
job1577	24513	100	62.66666667	273	6	95	105	167.6666667
job1578	24515	100	20	1	6	95	105	125
job1579	24524	100	20	1	6	95	105	125
job1580	24536	100	20	1	6	95	105	125
job1581	24540	100	20	1	6	95	105	125
job1582	24545	100	20	1	6	95	105	125
job1583	24555	100	20	1	6	95	105	125
job1584	24564	100	20	1	6	95	105	125
job1585	24580	100	20	1	6	95	105	125
job1586	24585	100	20	1	6	95	105	125
job1587	24589	100	20	1	6	95	105	125
job1588	24598	100	20	1	6	95	105	125
job1589	24605	100	20	1	6	95	105	125
job1590	24610	100	20	1	6	95	105	125
job1591	24616	100	20	1	6	95	105	125
job1592	24625	100	20	1	6	95	105	125
job1593	24629	100	20	1	6	95	105	125
job1594	24654	100	20.15686275	2	6	95	105	125.1568627
job1595	24662	100	20	1	6	95	105	125
job1596	24671	100	20	1	6	95	105	125
job1597	24674	100	20	1	6	95	105	125
job1598	24679	100	20	1	6	95	105	125
job1599	24688	100	20	1	6	95	105	125
job1600	24697	100	20.15686275	2	6	95	105	125.1568627
job1601	24701	100	20	1	6	95	105	125
job1602	24735	100	20	1	6	95	105	125
job1603	24767	100	62.66666667	273	6	95	105	167.6666667
job1604	24771	100	20	1	6	95	105	125
job1605	24778	100	20	1	6	95	105	125
job1606	24793	100	20	1	6	95	105	125
job1607	24800	100	20	1	6	95	105	125
job1608	24808	100	20	1	6	95	105	125
job1609	24809	100	20	1	6	95	105	125
job1610	24821	100	20	1	6	95	105	125
job1611	24825	100	20	1	6	95	105	125
job1612	24829	100	20	1	6	95	105	125
job1613	24838	100	20	1	6	95	105	125
job1614	24852	100	28.31372549	54	6	95	105	133.3137255
job1615	24859	100	163.372549	915	6	95	105	268.372549
job1616	24868	100	20	1	6	95	105	125
job1617	24880	100	20	1	6	95	105	125
job1618	24887	100	20	1	6	95	105	125
job1619	24898	100	20	1	6	95	105	125
job1620	24906	100	20	1	6	95	105	125
job1621	24907	100	20	1	6	95	105	125
job1622	24908	100	20	1	6	95	105	125
job1623	24909	100	20	1	6	95	105	125
job1624	24910	100	20	1	6	95	105	125
job1625	24910	100	20	1	6	95	105	125
job1626	24911	100	20	1	6	95	105	125
job1627	24911	100	20	1	6	95	105	125
job1628	24912	100	20	1	6	95	105	125
job1629	24912	100	20	1	6	95	105	125
job1630	24912	100	183.6078431	1044	6	95	105	288.6078431
job1631	24915	100	20	1	6	95	105	125
job1632	24919	100	20	1	6	95	105	125
job1633	24922	100	20	1	6	95	105	125
job1634	24927	100	20	1	6	95	105	125
job1635	24933	100	20	1	6	95	105	125
job1636	24934	100	20	1	6	95	105	125
job1637	24939	100	20	1	6	95	105	125
job1638	24957	100	20	1	6	95	105	125
job1639	24961	100	62.66666667	273	6	95	105	167.6666667
job1640	24965	100	20	1	6	95	105	125
job1641	24974	100	20	1	6	95	105	125
job1642	24975	100	20	1	6	95	105	125
job1643	24975	100	20	1	6	95	105	125
job1644	24984	100	20	1	6	95	105	125
job1645	24991	100	20	1	6	95	105	125
job1646	24994	100	20	1	6	95	105	125
job1647	24996	100	20	1	6	95	105	125
job1648	24998	100	20	1	6	95	105	125
job1649	25000	100	20	1	6	95	105	125
job1650	25003	100	20	1	6	95	105	125
job1651	25009	100	20	1	6	95	105	125
job1652	25010	100	20	1	6	95	105	125
job1653	25012	100	20	1	6	95	105	125
job1654	25022	100	20	1	6	95	105	125
job1655	25028	100	20	1	6	95	105	125
job1656	25041	100	20	1	6	95	105	125
job1657	25050	100	20	1	6	95	105	125
job1658	25058	100	20	1	6	95	105	125
job1659	25067	100	20	1	6	95	105	125
job1660	25068	100	20	1	6	95	105	125
job1661	25073	100	20	1	6	95	105	125
job1662	25076	100	20	1	6	95	105	125
job1663	25085	100	20	1	6	95	105	125
job1664	25098	100	62.66666667	273	6	95	105	167.6666667
job1665	25122	100	20	1	6	95	105	125
job1666	25136	100	20	1	6	95	105	125
job1667	25140	100	20	1	6	95	105	125
job1668	25143	100	22.35294118	16	6	95	105	127.3529412
job1669	25167	100	20	1	6	95	105	125
job1670	25184	100	20	1	6	95	105	125
job1671	25191	100	20	1	6	95	105	125
job1672	25198	100	20	1	6	95	105	125
job1673	25201	100	20	1	6	95	105	125
job1674	25207	100	146.745098	809	6	95	105	251.745098
job1675	25217	100	113.8039216	599	6	95	105	218.8039216
job1676	25236	100	20	1	6	95	105	125
job1677	25239	100	46.66666667	171	6	95	105	151.6666667
job1678	25249	100	29.56862745	62	6	95	105	134.5686275
job1679	25252	100	115.6862745	611	6	95	105	220.6862745
job1680	25269	100	113.8039216	599	6	95	105	218.8039216
job1681	25289	100	20	1	6	95	105	125
job1682	25297	100	20	1	6	95	105	125
job1683	25312	100	20	1	6	95	105	125
job1684	25350	100	20	1	6	95	105	125
job1685	25376	100	21.7254902	12	6	95	105	126.7254902
job1686	25379	100	20	1	6	95	105	125
job1687	25383	100	20	1	6	95	105	125
job1688	25384	100	21.88235294	13	6	95	105	126.8823529
job1689	25391	100	20	1	6	95	105	125
job1690	25393	100	20	1	6	95	105	125
job1691	25410	100	20.15686275	2	6	95	105	125.1568627
job1692	25434	100	20	1	6	95	105	125
job1693	25449	100	20	1	6	95	105	125
job1694	25462	100	20	1	6	95	105	125
job1695	25467	100	20	1	6	95	105	125
job1696	25470	100	20	1	6	95	105	125
job1697	25472	100	20	1	6	95	105	125
job1698	25491	100	20	1	6	95	105	125
job1699	25509	100	20	1	6	95	105	125
job1700	25517	100	25.17647059	34	6	95	105	130.1764706
job1701	25539	100	20	1	6	95	105	125
job1702	25546	100	25.17647059	34	6	95	105	130.1764706
job1703	25622	100	312.5490196	1866	6	95	105	417.5490196
job1704	25649	100	30.98039216	71	6	95	105	135.9803922
job1705	25720	100	20	1	6	95	105	125
job1706	25727	100	27.05882353	46	6	95	105	132.0588235
job1707	25779	100	20	1	6	95	105	125
job1708	25785	100	20	1	6	95	105	125
job1709	25791	100	20.78431373	6	6	95	105	125.7843137
job1710	25836	100	20	1	6	95	105	125
job1711	25848	100	34.11764706	91	6	95	105	139.1176471
job1712	25849	100	2310.666667	3500	6	95	105	2415.666667
job1713	25849	100	20	1	6	95	105	125
job1714	25857	100	28	52	6	95	105	133
job1715	25858	100	28	52	6	95	105	133
job1716	25860	100	226.4313725	1317	6	95	105	331.4313725
job1717	25863	100	20	1	6	95	105	125
job1718	25891	100	20	1	6	95	105	125
job1719	25902	100	144.7058824	796	6	95	105	249.7058824
job1720	25907	100	226.4313725	1317	6	95	105	331.4313725
job1721	25908	100	226.4313725	1317	6	95	105	331.4313725
job1722	25910	100	226.4313725	1317	6	95	105	331.4313725
job1723	25915	100	226.4313725	1317	6	95	105	331.4313725
job1724	25933	100	20.78431373	6	6	95	105	125.7843137
job1725	25948	100	20	1	6	95	105	125
job1726	25952	100	20	1	6	95	105	125
job1727	25958	100	20	1	6	95	105	125
job1728	25985	100	20	1	6	95	105	125
job1729	26042	100	40.23529412	130	6	95	105	145.2352941
job1730	26091	100	20	1	6	95	105	125
job1731	26144	100	20	1	6	95	105	125
job1732	26145	100	20	1	6	95	105	125
job1733	26146	100	20	1	6	95	105	125
job1734	26147	100	21.7254902	12	6	95	105	126.7254902
job1735	26161	100	186.4313725	1062	6	95	105	291.4313725
job1736	26163	100	20	1	6	95	105	125
job1737	26171	100	20	1	6	95	105	125
job1738	26182	100	20	1	6	95	105	125
job1739	26183	100	20	1	6	95	105	125
job1740	26184	100	20	1	6	95	105	125
job1741	26194	100	20	1	6	95	105	125
job1742	26203	100	27.52941176	49	6	95	105	132.5294118
job1743	26211	100	20	1	6	95	105	125
job1744	26215	100	20	1	6	95	105	125
job1745	26219	100	20	1	6	95	105	125
job1746	26241	100	20	1	6	95	105	125
job1747	26245	100	20	1	6	95	105	125
job1748	26247	100	20	1	6	95	105	125
job1749	26255	100	20	1	6	95	105	125
job1750	26290	100	20	1	6	95	105	125
job1751	26293	100	20	1	6	95	105	125
job1752	26302	100	20	1	6	95	105	125
job1753	26306	100	20	1	6	95	105	125
job1754	26311	100	20	1	6	95	105	125
job1755	26317	100	20	1	6	95	105	125
job1756	26318	100	20	1	6	95	105	125
job1757	26319	100	20	1	6	95	105	125
job1758	26321	100	20	1	6	95	105	125
job1759	26334	100	20	1	6	95	105	125
job1760	26334	100	20.15686275	2	6	95	105	125.1568627
job1761	26340	100	20	1	6	95	105	125
job1762	26341	100	20	1	6	95	105	125
job1763	26343	100	20	1	6	95	105	125
job1764	26354	100	20	1	6	95	105	125
job1765	26360	100	20	1	6	95	105	125
job1766	26362	100	20	1	6	95	105	125
job1767	26363	100	20	1	6	95	105	125
job1768	26365	100	20	1	6	95	105	125
job1769	26366	100	20	1	6	95	105	125
job1770	26379	100	20	1	6	95	105	125
job1771	26382	100	20	1	6	95	105	125
job1772	26383	100	20	1	6	95	105	125
job1773	26386	100	20	1	6	95	105	125
job1774	26391	100	20	1	6	95	105	125
job1775	26394	100	20	1	6	95	105	125
job1776	26398	100	27.52941176	49	6	95	105	132.5294118
job1777	26407	100	20	1	6	95	105	125
job1778	26419	100	20	1	6	95	105	125
job1779	26421	100	20	1	6	95	105	125
job1780	26424	100	20	1	6	95	105	125
job1781	26429	100	20	1	6	95	105	125
job1782	26432	100	20	1	6	95	105	125
job1783	26434	100	20	1	6	95	105	125
job1784	26438	100	20	1	6	95	105	125
job1785	26444	100	20	1	6	95	105	125
job1786	26449	100	20	1	6	95	105	125
job1787	26453	100	20	1	6	95	105	125
job1788	26454	100	20	1	6	95	105	125
job1789	26466	100	20	1	6	95	105	125
job1790	26473	100	20	1	6	95	105	125
job1791	26477	100	20	1	6	95	105	125
job1792	26485	100	20	1	6	95	105	125
job1793	26500	100	20	1	6	95	105	125
job1794	26504	100	20	1	6	95	105	125
job1795	26507	100	20	1	6	95	105	125
job1796	26508	100	20	1	6	95	105	125
job1797	26513	100	20	1	6	95	105	125
job1798	26516	100	20	1	6	95	105	125
job1799	26516	100	20	1	6	95	105	125
job1800	26517	100	20	1	6	95	105	125
job1801	26518	100	20	1	6	95	105	125
job1802	26524	100	20	1	6	95	105	125
job1803	26526	100	20	1	6	95	105	125
job1804	26527	100	20	1	6	95	105	125
job1805	26533	100	20.15686275	2	6	95	105	125.1568627
job1806	26542	100	20	1	6	95	105	125
job1807	26542	100	20	1	6	95	105	125
job1808	26543	100	20	1	6	95	105	125
job1809	26546	100	20	1	6	95	105	125
job1810	26549	100	20	1	6	95	105	125
job1811	26550	100	20	1	6	95	105	125
job1812	26555	100	20	1	6	95	105	125
job1813	26556	100	20	1	6	95	105	125
job1814	26560	100	20	1	6	95	105	125
job1815	26561	100	20	1	6	95	105	125
job1816	26567	100	20	1	6	95	105	125
job1817	26568	100	20	1	6	95	105	125
job1818	26573	100	20	1	6	95	105	125
job1819	26576	100	20	1	6	95	105	125
job1820	26577	100	20	1	6	95	105	125
job1821	26591	100	486.0392157	2972	6	95	105	591.0392157
job1822	26600	100	20	1	6	95	105	125
job1823	26603	100	20	1	6	95	105	125
job1824	26603	100	20	1	6	95	105	125
job1825	26606	100	20	1	6	95	105	125
job1826	26607	100	20	1	6	95	105	125
job1827	26608	100	20	1	6	95	105	125
job1828	26617	100	20	1	6	95	105	125
job1829	26619	100	20	1	6	95	105	125
job1830	26620	100	20	1	6	95	105	125
job1831	26622	100	20	1	6	95	105	125
job1832	26632	100	20	1	6	95	105	125
job1833	26634	100	20	1	6	95	105	125
job1834	26635	100	20	1	6	95	105	125
job1835	26638	100	20	1	6	95	105	125
job1836	26639	100	20	1	6	95	105	125
job1837	26642	100	20	1	6	95	105	125
job1838	26644	100	20	1	6	95	105	125
job1839	26667	100	20	1	6	95	105	125
job1840	26671	100	20	1	6	95	105	125
job1841	26675	100	20	1	6	95	105	125
job1842	26678	100	20	1	6	95	105	125
job1843	26679	100	20	1	6	95	105	125
job1844	26681	100	20	1	6	95	105	125
job1845	26683	100	20	1	6	95	105	125
job1846	26685	100	20	1	6	95	105	125
job1847	26691	100	20	1	6	95	105	125
job1848	26697	100	20	1	6	95	105	125
job1849	26699	100	20	1	6	95	105	125
job1850	26701	100	20	1	6	95	105	125
job1851	26703	100	20	1	6	95	105	125
job1852	26705	100	20	1	6	95	105	125
job1853	26705	100	20	1	6	95	105	125
job1854	26727	100	20	1	6	95	105	125
job1855	26727	100	20	1	6	95	105	125
job1856	26738	100	20	1	6	95	105	125
job1857	26741	100	20.15686275	2	6	95	105	125.1568627
job1858	26760	100	20	1	6	95	105	125
job1859	26761	100	20	1	6	95	105	125
job1860	26766	100	20	1	6	95	105	125
job1861	26769	100	20	1	6	95	105	125
job1862	26770	100	20	1	6	95	105	125
job1863	26772	100	20	1	6	95	105	125
job1864	26775	100	20	1	6	95	105	125
job1865	26775	100	20	1	6	95	105	125
job1866	26777	100	20	1	6	95	105	125
job1867	26777	100	20	1	6	95	105	125
job1868	26778	100	20	1	6	95	105	125
job1869	26781	100	20	1	6	95	105	125
job1870	26783	100	20	1	6	95	105	125
job1871	26784	100	20	1	6	95	105	125
job1872	26786	100	20	1	6	95	105	125
job1873	26789	100	20	1	6	95	105	125
job1874	26789	100	20.78431373	6	6	95	105	125.7843137
job1875	26792	100	20	1	6	95	105	125
job1876	26800	100	20	1	6	95	105	125
job1877	26806	100	20	1	6	95	105	125
job1878	26820	100	20	1	6	95	105	125
job1879	26824	100	20	1	6	95	105	125
job1880	26839	100	20	1	6	95	105	125
job1881	26850	100	20	1	6	95	105	125
job1882	26851	100	20	1	6	95	105	125
job1883	26856	100	20	1	6	95	105	125
job1884	26864	100	20	1	6	95	105	125
job1885	26867	100	20	1	6	95	105	125
job1886	26869	100	20	1	6	95	105	125
job1887	26871	100	20	1	6	95	105	125
job1888	26872	100	20	1	6	95	105	125
job1889	26876	100	20	1	6	95	105	125
job1890	26877	100	20	1	6	95	105	125
job1891	26878	100	20	1	6	95	105	125
job1892	26878	100	20	1	6	95	105	125
job1893	26881	100	20	1	6	95	105	125
job1894	26882	100	20	1	6	95	105	125
job1895	26883	100	20	1	6	95	105	125
job1896	26884	100	20	1	6	95	105	125
job1897	26885	100	20	1	6	95	105	125
job1898	26885	100	20	1	6	95	105	125
job1899	26886	100	20	1	6	95	105	125
job1900	26892	100	20	1	6	95	105	125
job1901	26895	100	20	1	6	95	105	125
job1902	26898	100	20	1	6	95	105	125
job1903	26898	100	20	1	6	95	105	125
job1904	26899	100	20	1	6	95	105	125
job1905	26902	100	20	1	6	95	105	125
job1906	26905	100	20	1	6	95	105	125
job1907	26917	100	20	1	6	95	105	125
job1908	26920	100	20	1	6	95	105	125
job1909	26929	100	20	1	6	95	105	125
job1910	26933	100	20	1	6	95	105	125
job1911	26934	100	27.05882353	46	6	95	105	132.0588235
job1912	26935	100	20	1	6	95	105	125
job1913	26942	100	20	1	6	95	105	125
job1914	26949	100	20	1	6	95	105	125
job1915	26966	100	20	1	6	95	105	125
job1916	26970	100	20	1	6	95	105	125
job1917	26972	100	20	1	6	95	105	125
job1918	26979	100	20	1	6	95	105	125
job1919	26979	100	20	1	6	95	105	125
job1920	26983	100	20	1	6	95	105	125
job1921	26987	100	20	1	6	95	105	125
job1922	26988	100	20	1	6	95	105	125
job1923	26992	100	20	1	6	95	105	125
job1924	26993	100	20	1	6	95	105	125
job1925	26995	100	20	1	6	95	105	125
job1926	26999	100	20	1	6	95	105	125
job1927	27000	100	20	1	6	95	105	125
job1928	27000	100	20	1	6	95	105	125
job1929	27004	100	20	1	6	95	105	125
job1930	27005	100	20	1	6	95	105	125
job1931	27006	100	20	1	6	95	105	125
job1932	27009	100	20	1	6	95	105	125
job1933	27012	100	20	1	6	95	105	125
job1934	27012	100	20	1	6	95	105	125
job1935	27013	100	20	1	6	95	105	125
job1936	27014	100	20	1	6	95	105	125
job1937	27016	100	20	1	6	95	105	125
job1938	27017	100	20	1	6	95	105	125
job1939	27019	100	20	1	6	95	105	125
job1940	27032	100	20	1	6	95	105	125
job1941	27039	100	20	1	6	95	105	125
job1942	27040	100	20	1	6	95	105	125
job1943	27042	100	110.0392157	575	6	95	105	215.0392157
job1944	27043	100	20	1	6	95	105	125
job1945	27046	100	20	1	6	95	105	125
job1946	27056	100	20	1	6	95	105	125
job1947	27063	100	20	1	6	95	105	125
job1948	27072	100	20	1	6	95	105	125
job1949	27075	100	20	1	6	95	105	125
job1950	27077	100	20	1	6	95	105	125
job1951	27082	100	20	1	6	95	105	125
job1952	27083	100	20	1	6	95	105	125
job1953	27083	100	20	1	6	95	105	125
job1954	27084	100	20	1	6	95	105	125
job1955	27087	100	20	1	6	95	105	125
job1956	27088	100	20	1	6	95	105	125
job1957	27089	100	20	1	6	95	105	125
job1958	27091	100	20	1	6	95	105	125
job1959	27092	100	20	1	6	95	105	125
job1960	27092	100	20	1	6	95	105	125
job1961	27093	100	20	1	6	95	105	125
job1962	27094	100	20	1	6	95	105	125
job1963	27095	100	20	1	6	95	105	125
job1964	27096	100	20	1	6	95	105	125
job1965	27097	100	20.15686275	2	6	95	105	125.1568627
job1966	27097	100	20	1	6	95	105	125
job1967	27098	100	20	1	6	95	105	125
job1968	27100	100	20	1	6	95	105	125
job1969	27101	100	20	1	6	95	105	125
job1970	27101	100	20	1	6	95	105	125
job1971	27102	100	20	1	6	95	105	125
job1972	27102	100	20	1	6	95	105	125
job1973	27103	100	20	1	6	95	105	125
job1974	27107	100	20	1	6	95	105	125
job1975	27107	100	20	1	6	95	105	125
job1976	27108	100	20	1	6	95	105	125
job1977	27108	100	20	1	6	95	105	125
job1978	27109	100	20	1	6	95	105	125
job1979	27109	100	20	1	6	95	105	125
job1980	27111	100	20	1	6	95	105	125
job1981	27114	100	20	1	6	95	105	125
job1982	27114	100	20	1	6	95	105	125
job1983	27122	100	20	1	6	95	105	125
job1984	27139	100	20	1	6	95	105	125
job1985	27152	100	20	1	6	95	105	125
job1986	27153	100	20	1	6	95	105	125
job1987	27154	100	20	1	6	95	105	125
job1988	27170	100	20	1	6	95	105	125
job1989	27193	100	20	1	6	95	105	125
job1990	27194	100	20	1	6	95	105	125
job1991	27207	100	20	1	6	95	105	125
job1992	27208	100	20	1	6	95	105	125
job1993	27218	100	20	1	6	95	105	125
job1994	27260	100	20	1	6	95	105	125
job1995	27311	100	20.62745098	5	6	95	105	125.627451
job1996	27322	100	24.70588235	31	6	95	105	129.7058824
job1997	27350	100	113.9607843	600	6	95	105	218.9607843
job1998	27446	100	32.39215686	80	6	95	105	137.3921569
job1999	27451	100	20	1	6	95	105	125
job2000	27458	100	20	1	6	95	105	125
job2001	27490	100	26.11764706	40	6	95	105	131.1176471
job2002	27501	100	20	1	6	95	105	125
job2003	27549	100	184.8627451	1052	6	95	105	289.8627451
job2004	27558	100	75.84313725	357	6	95	105	180.8431373
job2005	27567	100	20	1	6	95	105	125
job2006	27655	100	198.5098039	1139	6	95	105	303.5098039
job2007	27656	100	23.60784314	24	6	95	105	128.6078431
job2008	27660	100	20	1	6	95	105	125
job2009	27785	100	20	1	6	95	105	125
job2010	27791	100	20	1	6	95	105	125
job2011	27796	100	20.15686275	2	6	95	105	125.1568627
job2012	27842	100	20	1	6	95	105	125
job2013	27859	100	20	1	6	95	105	125
job2014	27876	100	20.15686275	2	6	95	105	125.1568627
job2015	27889	100	20	1	6	95	105	125
job2016	27933	100	20	1	6	95	105	125
job2017	27937	100	20	1	6	95	105	125
job2018	27938	100	20	1	6	95	105	125
job2019	27938	100	20	1	6	95	105	125
job2020	27939	100	20	1	6	95	105	125
job2021	27940	100	20	1	6	95	105	125
job2022	27942	100	86.98039216	428	6	95	105	191.9803922
job2023	27942	100	20.15686275	2	6	95	105	125.1568627
job2024	27943	100	20	1	6	95	105	125
job2025	27944	100	20	1	6	95	105	125
job2026	27944	100	20	1	6	95	105	125
job2027	27945	100	38.35294118	118	6	95	105	143.3529412
job2028	27948	100	20	1	6	95	105	125
job2029	27951	100	20	1	6	95	105	125
job2030	27952	100	20	1	6	95	105	125
job2031	27959	100	20	1	6	95	105	125
job2032	27961	100	20	1	6	95	105	125
job2033	27968	100	20	1	6	95	105	125
job2034	27970	100	20	1	6	95	105	125
job2035	27973	100	20	1	6	95	105	125
job2036	27974	100	20	1	6	95	105	125
job2037	27981	100	20	1	6	95	105	125
job2038	27983	100	20	1	6	95	105	125
job2039	27991	100	20	1	6	95	105	125
job2040	27994	100	20	1	6	95	105	125
job2041	28002	100	20	1	6	95	105	125
job2042	28003	100	20	1	6	95	105	125
